booking_id,customer_id,booking_date,checkin_date,checkout_date,stay_nights,room_type_id,channel_id,segment_id,promotion_id,adults,children,lead_time_days,booking_status,cancellation_date,cancellation_reason,listed_room_revenue,gross_room_revenue,commission_amount,promotion_cost,breakfast_cost,housekeeping_cost,utilities_cost,room_amenity_cost,net_room_revenue,contribution_profit,payment_currency,created_at,updated_at
BK107683,C556719,2025-05-18,2025-07-28,2025-07-30,2,2,2,6,2,2,0,71,CANCELLED,2025-05-24,Found lower OTA price,3800000,0,0,0,0,0,0,0,0,0,VND,2025-05-18 09:45:00,2025-05-24 15:44:00
BK107684,C583081,2025-05-23,2025-07-05,2025-07-07,2,2,1,9,0,2,0,43,CANCELLED,2025-06-05,Guest changed travel plan,4480000,0,0,0,0,0,0,0,0,0,VND,2025-05-23 09:24:00,2025-06-05 15:37:00
BK107685,C514812,2025-05-20,2025-08-15,2025-08-17,2,7,1,9,2,2,0,87,CANCELLED,2025-07-20,Found lower OTA price,10300000,0,0,0,0,0,0,0,0,0,VND,2025-05-20 09:36:00,2025-07-20 15:48:00
BK107686,C526093,2025-05-16,2025-06-06,2025-06-09,3,2,1,3,2,2,0,21,CANCELLED,2025-06-04,Payment failed,5670000,0,0,0,0,0,0,0,0,0,VND,2025-05-16 09:20:00,2025-06-04 15:10:00
BK107687,C551333,2025-05-26,2025-06-09,2025-06-12,3,2,1,2,2,2,0,14,CANCELLED,2025-05-30,Found lower OTA price,5430000,0,0,0,0,0,0,0,0,0,VND,2025-05-26 09:53:00,2025-05-30 15:21:00
BK107688,C515636,2025-08-19,2025-08-23,2025-08-24,1,6,5,4,1,1,0,4,CANCELLED,2025-08-21,Duplicate booking,4470000,411000,0,0,0,0,0,0,411000,411000,VND,2025-08-19 09:28:00,2025-08-21 15:42:00
BK107689,C525274,2025-05-11,2025-06-13,2025-06-15,2,8,6,2,1,3,0,33,CANCELLED,2025-06-13,No visa/flight issue,13940000,0,0,0,0,0,0,0,0,0,VND,2025-05-11 09:47:00,2025-06-13 15:43:00
BK107690,C562459,2025-07-06,2025-08-04,2025-08-07,3,5,4,2,3,2,0,29,CANCELLED,2025-07-18,Duplicate booking,9810000,0,0,0,0,0,0,0,0,0,VND,2025-07-06 09:43:00,2025-07-18 15:25:00
BK107691,C518990,2025-04-30,2025-06-18,2025-06-22,4,1,6,7,1,2,0,49,CANCELLED,2025-05-14,No visa/flight issue,5560000,0,0,0,0,0,0,0,0,0,VND,2025-04-30 09:53:00,2025-05-14 15:19:00
BK107692,C554209,2025-06-25,2025-08-25,2025-08-27,2,6,2,5,0,2,0,61,CANCELLED,2025-07-16,Guest changed travel plan,7920000,0,0,0,0,0,0,0,0,0,VND,2025-06-25 09:43:00,2025-07-16 15:02:00
BK107693,C527070,2025-05-19,2025-06-25,2025-06-28,3,2,2,7,4,2,0,37,CANCELLED,2025-06-22,Payment failed,5340000,0,0,0,0,0,0,0,0,0,VND,2025-05-19 09:18:00,2025-06-22 15:52:00
BK107694,C555638,2025-06-12,2025-07-04,2025-07-07,3,7,2,2,2,2,0,22,CANCELLED,2025-06-27,Payment failed,18030000,0,0,0,0,0,0,0,0,0,VND,2025-06-12 09:42:00,2025-06-27 15:21:00
BK107695,C522053,2025-08-11,2025-08-29,2025-08-31,2,7,5,2,1,2,0,18,CANCELLED,2025-08-13,No visa/flight issue,10540000,0,0,0,0,0,0,0,0,0,VND,2025-08-11 09:33:00,2025-08-13 15:06:00
BK107696,C501573,2025-05-12,2025-06-27,2025-06-28,1,1,5,1,0,2,0,46,CANCELLED,2025-06-12,Payment failed,1400000,0,0,0,0,0,0,0,0,0,VND,2025-05-12 09:18:00,2025-06-12 15:12:00
BK107697,C548609,2025-06-22,2025-08-09,2025-08-10,1,1,7,8,5,1,0,48,CANCELLED,2025-07-31,Duplicate booking,1430000,0,0,0,0,0,0,0,0,0,VND,2025-06-22 09:25:00,2025-07-31 15:05:00
BK107698,C589683,2025-07-26,2025-07-30,2025-07-31,1,1,2,4,2,1,0,4,CANCELLED,2025-07-28,Found lower OTA price,1630000,0,0,0,0,0,0,0,0,0,VND,2025-07-26 09:13:00,2025-07-28 15:25:00
BK107699,C563941,2025-06-05,2025-07-09,2025-07-15,6,1,5,7,0,2,0,34,CANCELLED,2025-06-05,No visa/flight issue,9600000,0,0,0,0,0,0,0,0,0,VND,2025-06-05 09:28:00,2025-06-05 15:26:00
BK107700,C574639,2025-07-01,2025-07-22,2025-07-23,1,1,1,1,0,2,0,21,CANCELLED,2025-07-10,Guest changed travel plan,1630000,0,0,0,0,0,0,0,0,0,VND,2025-07-01 09:29:00,2025-07-10 15:51:00
BK107701,C548280,2025-06-01,2025-07-12,2025-07-13,1,8,1,2,2,2,1,41,CANCELLED,2025-06-09,Duplicate booking,8720000,0,0,0,0,0,0,0,0,0,VND,2025-06-01 09:19:00,2025-06-09 15:35:00
BK107702,C506232,2025-05-28,2025-06-15,2025-06-17,2,8,4,3,2,4,0,18,CANCELLED,2025-06-08,Payment failed,15360000,0,0,0,0,0,0,0,0,0,VND,2025-05-28 09:27:00,2025-06-08 15:25:00
BK107703,C577787,2025-05-27,2025-06-24,2025-06-26,2,2,2,5,2,2,0,28,CANCELLED,2025-06-12,No visa/flight issue,3580000,0,0,0,0,0,0,0,0,0,VND,2025-05-27 09:26:00,2025-06-12 15:06:00
BK107704,C562545,2025-05-17,2025-07-12,2025-07-14,2,9,2,5,0,4,0,56,CANCELLED,2025-06-30,Guest changed travel plan,21160000,0,0,0,0,0,0,0,0,0,VND,2025-05-17 09:37:00,2025-06-30 15:26:00
BK107705,C541298,2025-07-08,2025-08-18,2025-08-21,3,8,3,6,2,3,0,41,CANCELLED,2025-08-13,No visa/flight issue,21270000,0,0,0,0,0,0,0,0,0,VND,2025-07-08 09:55:00,2025-08-13 15:55:00
BK107706,C528051,2025-05-28,2025-06-14,2025-06-17,3,9,3,2,4,4,1,17,CANCELLED,2025-06-10,Payment failed,29640000,0,0,0,0,0,0,0,0,0,VND,2025-05-28 09:04:00,2025-06-10 15:17:00
BK107707,C579304,2025-06-18,2025-07-27,2025-07-29,2,8,6,2,0,2,1,39,CANCELLED,2025-07-26,Duplicate booking,17360000,0,0,0,0,0,0,0,0,0,VND,2025-06-18 09:42:00,2025-07-26 15:02:00
BK107708,C504188,2025-05-21,2025-06-10,2025-06-12,2,7,2,2,2,2,0,20,CANCELLED,2025-05-23,Payment failed,10080000,0,0,0,0,0,0,0,0,0,VND,2025-05-21 09:43:00,2025-05-23 15:55:00
BK107709,C518176,2025-07-09,2025-08-22,2025-08-25,3,9,1,6,0,4,1,44,CANCELLED,2025-08-04,Payment failed,29400000,0,0,0,0,0,0,0,0,0,VND,2025-07-09 09:30:00,2025-08-04 15:57:00
BK107710,C551595,2025-07-17,2025-08-06,2025-08-07,1,4,3,1,0,2,0,20,CANCELLED,2025-07-28,Guest changed travel plan,2630000,0,0,0,0,0,0,0,0,0,VND,2025-07-17 09:36:00,2025-07-28 15:19:00
BK107711,C562430,2025-06-11,2025-07-26,2025-07-29,3,8,1,6,2,3,0,45,CANCELLED,2025-07-24,Duplicate booking,26010000,2289000,412020,0,0,0,0,0,1876980,1876980,VND,2025-06-11 09:56:00,2025-07-24 15:02:00
BK107712,C589764,2025-06-19,2025-07-01,2025-07-02,1,5,4,1,2,2,0,12,CANCELLED,2025-06-30,Duplicate booking,3620000,318000,54060,0,0,0,0,0,263940,263940,VND,2025-06-19 09:55:00,2025-06-30 15:19:00
BK107713,C581903,2025-06-23,2025-08-17,2025-08-18,1,4,3,2,3,2,0,55,CANCELLED,2025-07-26,Payment failed,2670000,0,0,0,0,0,0,0,0,0,VND,2025-06-23 09:14:00,2025-07-26 15:26:00
BK107714,C505334,2025-08-17,2025-08-29,2025-08-30,1,5,1,4,2,1,0,12,CANCELLED,2025-08-26,Found lower OTA price,3490000,0,0,0,0,0,0,0,0,0,VND,2025-08-17 09:42:00,2025-08-26 15:36:00
BK107715,C559797,2025-04-14,2025-06-04,2025-06-05,1,7,5,5,0,2,0,51,CANCELLED,2025-04-14,No visa/flight issue,4600000,0,0,0,0,0,0,0,0,0,VND,2025-04-14 09:42:00,2025-04-14 15:38:00
BK107716,C574950,2025-06-03,2025-08-11,2025-08-14,3,6,5,7,1,2,0,69,CANCELLED,2025-07-23,Duplicate booking,11580000,0,0,0,0,0,0,0,0,0,VND,2025-06-03 09:34:00,2025-07-23 15:52:00
BK107717,C572689,2025-04-11,2025-06-25,2025-06-28,3,3,1,9,2,2,0,75,CANCELLED,2025-05-27,Guest changed travel plan,6720000,0,0,0,0,0,0,0,0,0,VND,2025-04-11 09:09:00,2025-05-27 15:37:00
BK107718,C571619,2025-07-03,2025-08-16,2025-08-19,3,7,2,5,4,2,0,44,CANCELLED,2025-07-05,Weather concern,17370000,0,0,0,0,0,0,0,0,0,VND,2025-07-03 09:42:00,2025-07-05 15:05:00
BK107719,C538552,2025-04-24,2025-07-09,2025-07-11,2,5,1,5,2,2,0,76,CANCELLED,2025-06-06,Duplicate booking,7000000,0,0,0,0,0,0,0,0,0,VND,2025-04-24 09:42:00,2025-06-06 15:19:00
BK107720,C523260,2025-07-11,2025-07-21,2025-07-24,3,4,6,4,4,1,0,10,CANCELLED,2025-07-21,Guest changed travel plan,8100000,0,0,0,0,0,0,0,0,0,VND,2025-07-11 09:57:00,2025-07-21 15:25:00
BK107721,C524203,2025-05-03,2025-06-27,2025-06-29,2,1,5,5,1,2,0,55,CANCELLED,2025-06-18,Payment failed,2860000,0,0,0,0,0,0,0,0,0,VND,2025-05-03 09:33:00,2025-06-18 15:50:00
BK107722,C551336,2025-04-04,2025-06-19,2025-06-21,2,1,1,8,2,1,0,76,CANCELLED,2025-04-05,Payment failed,2740000,0,0,0,0,0,0,0,0,0,VND,2025-04-04 09:44:00,2025-04-05 15:19:00
BK107723,C535838,2025-06-01,2025-07-25,2025-07-29,4,2,2,7,4,2,0,54,CANCELLED,2025-07-22,Duplicate booking,8320000,0,0,0,0,0,0,0,0,0,VND,2025-06-01 09:09:00,2025-07-22 15:19:00
BK107724,C520021,2025-03-09,2025-06-02,2025-06-05,3,5,2,6,0,2,0,85,CANCELLED,2025-05-22,Guest changed travel plan,9090000,0,0,0,0,0,0,0,0,0,VND,2025-03-09 09:18:00,2025-05-22 15:15:00
BK107725,C562025,2025-04-23,2025-06-11,2025-06-13,2,4,3,2,0,2,0,49,CANCELLED,2025-05-24,Guest changed travel plan,4840000,0,0,0,0,0,0,0,0,0,VND,2025-04-23 09:01:00,2025-05-24 15:35:00
BK107726,C570831,2025-06-18,2025-06-28,2025-06-30,2,3,1,2,0,2,1,10,CANCELLED,2025-06-24,Weather concern,4940000,0,0,0,0,0,0,0,0,0,VND,2025-06-18 09:35:00,2025-06-24 15:15:00
BK107727,C574714,2025-07-05,2025-08-05,2025-08-06,1,1,1,8,0,1,0,31,CANCELLED,2025-07-28,Found lower OTA price,1490000,0,0,0,0,0,0,0,0,0,VND,2025-07-05 09:21:00,2025-07-28 15:15:00
BK107728,C529752,2025-06-26,2025-07-10,2025-07-12,2,8,2,2,0,2,0,14,CANCELLED,2025-06-28,Payment failed,16160000,0,0,0,0,0,0,0,0,0,VND,2025-06-26 09:41:00,2025-06-28 15:16:00
BK107729,C518843,2025-05-06,2025-06-01,2025-06-03,2,3,6,2,3,2,1,26,CANCELLED,2025-05-10,Weather concern,5020000,0,0,0,0,0,0,0,0,0,VND,2025-05-06 09:27:00,2025-05-10 15:31:00
BK107730,C571407,2025-06-01,2025-07-10,2025-07-13,3,2,6,6,1,2,0,39,CANCELLED,2025-06-23,Weather concern,5910000,0,0,0,0,0,0,0,0,0,VND,2025-06-01 09:57:00,2025-06-23 15:26:00
BK107731,C535997,2025-07-07,2025-07-31,2025-08-02,2,8,2,1,0,4,0,24,CANCELLED,2025-07-11,No visa/flight issue,15580000,0,0,0,0,0,0,0,0,0,VND,2025-07-07 09:45:00,2025-07-11 15:16:00
BK107732,C570761,2025-04-07,2025-06-08,2025-06-11,3,3,7,3,5,3,0,62,CANCELLED,2025-04-11,Weather concern,6270000,0,0,0,0,0,0,0,0,0,VND,2025-04-07 09:44:00,2025-04-11 15:26:00
BK107733,C505871,2025-04-24,2025-06-09,2025-06-14,5,8,1,6,2,2,0,46,CANCELLED,2025-06-08,No visa/flight issue,33600000,0,0,0,0,0,0,0,0,0,VND,2025-04-24 09:29:00,2025-06-08 15:41:00
BK107734,C532589,2025-07-15,2025-08-17,2025-08-19,2,1,5,2,1,2,0,33,CANCELLED,2025-07-30,Duplicate booking,3260000,0,0,0,0,0,0,0,0,0,VND,2025-07-15 09:48:00,2025-07-30 15:17:00
BK107735,C518833,2025-06-30,2025-08-08,2025-08-11,3,1,2,7,2,2,0,39,CANCELLED,2025-07-12,Guest changed travel plan,4560000,0,0,0,0,0,0,0,0,0,VND,2025-06-30 09:38:00,2025-07-12 15:04:00
BK107736,C564582,2025-06-10,2025-06-27,2025-06-29,2,2,1,2,0,2,0,17,CANCELLED,2025-06-21,Duplicate booking,3860000,0,0,0,0,0,0,0,0,0,VND,2025-06-10 09:59:00,2025-06-21 15:02:00
BK107737,C564118,2025-04-09,2025-06-07,2025-06-09,2,3,1,5,2,2,0,59,CANCELLED,2025-05-19,Weather concern,4940000,0,0,0,0,0,0,0,0,0,VND,2025-04-09 09:29:00,2025-05-19 15:36:00
BK107738,C577582,2025-05-01,2025-06-07,2025-06-12,5,2,2,7,4,2,0,37,CANCELLED,2025-05-22,Found lower OTA price,10250000,0,0,0,0,0,0,0,0,0,VND,2025-05-01 09:10:00,2025-05-22 15:29:00
BK107739,C507966,2025-07-21,2025-08-14,2025-08-15,1,8,4,5,0,3,1,24,CANCELLED,2025-08-10,Found lower OTA price,7420000,0,0,0,0,0,0,0,0,0,VND,2025-07-21 09:38:00,2025-08-10 15:38:00
BK107740,C500395,2025-08-21,2025-08-28,2025-08-29,1,8,6,4,0,4,0,7,CANCELLED,2025-08-26,Payment failed,6960000,0,0,0,0,0,0,0,0,0,VND,2025-08-21 09:25:00,2025-08-26 15:36:00
BK107741,C500857,2025-04-16,2025-07-14,2025-07-16,2,2,2,9,0,2,0,89,CANCELLED,2025-04-23,Guest changed travel plan,3860000,0,0,0,0,0,0,0,0,0,VND,2025-04-16 09:02:00,2025-04-23 15:17:00
BK107742,C508221,2025-04-12,2025-06-01,2025-06-04,3,8,5,2,4,3,1,50,CANCELLED,2025-05-09,Weather concern,20850000,0,0,0,0,0,0,0,0,0,VND,2025-04-12 09:14:00,2025-05-09 15:23:00
BK107743,C514796,2025-07-04,2025-08-01,2025-08-05,4,9,2,7,0,4,0,28,CANCELLED,2025-07-16,Duplicate booking,38440000,0,0,0,0,0,0,0,0,0,VND,2025-07-04 09:58:00,2025-07-16 15:29:00
BK107744,C506437,2025-06-07,2025-06-26,2025-06-27,1,3,6,1,0,2,0,19,CANCELLED,2025-06-11,Payment failed,2210000,0,0,0,0,0,0,0,0,0,VND,2025-06-07 09:04:00,2025-06-11 15:44:00
BK107745,C509757,2025-03-23,2025-06-15,2025-06-18,3,8,1,6,4,4,0,84,CANCELLED,2025-05-21,Guest changed travel plan,22170000,0,0,0,0,0,0,0,0,0,VND,2025-03-23 09:15:00,2025-05-21 15:43:00
BK107746,C511917,2025-04-27,2025-06-27,2025-06-30,3,6,1,5,2,2,0,61,CANCELLED,2025-05-17,Found lower OTA price,12570000,0,0,0,0,0,0,0,0,0,VND,2025-04-27 09:55:00,2025-05-17 15:49:00
BK107747,C550110,2025-05-18,2025-06-30,2025-07-01,1,6,5,5,0,2,0,43,CANCELLED,2025-06-23,Payment failed,3880000,0,0,0,0,0,0,0,0,0,VND,2025-05-18 09:38:00,2025-06-23 15:15:00
BK107748,C570808,2025-06-12,2025-07-13,2025-07-15,2,2,2,2,0,2,0,31,CANCELLED,2025-06-19,Found lower OTA price,4420000,0,0,0,0,0,0,0,0,0,VND,2025-06-12 09:37:00,2025-06-19 15:23:00
BK107749,C527413,2025-05-30,2025-06-15,2025-06-18,3,6,1,3,0,2,0,16,CANCELLED,2025-06-09,Weather concern,13770000,0,0,0,0,0,0,0,0,0,VND,2025-05-30 09:52:00,2025-06-09 15:11:00
BK107750,C551800,2025-06-04,2025-07-28,2025-07-31,3,4,2,5,0,2,0,54,CANCELLED,2025-06-23,Payment failed,8250000,0,0,0,0,0,0,0,0,0,VND,2025-06-04 09:02:00,2025-06-23 15:37:00
BK107751,C537735,2025-04-07,2025-06-05,2025-06-08,3,4,2,6,2,2,0,59,CANCELLED,2025-04-26,Found lower OTA price,7260000,0,0,0,0,0,0,0,0,0,VND,2025-04-07 09:07:00,2025-04-26 15:51:00
BK107752,C510153,2025-05-20,2025-06-02,2025-06-03,1,3,2,4,0,1,0,13,CANCELLED,2025-05-23,No visa/flight issue,2380000,0,0,0,0,0,0,0,0,0,VND,2025-05-20 09:02:00,2025-05-23 15:51:00
BK107753,C511490,2025-06-30,2025-08-11,2025-08-12,1,8,2,1,2,4,0,42,CANCELLED,2025-07-22,No visa/flight issue,7220000,0,0,0,0,0,0,0,0,0,VND,2025-06-30 09:41:00,2025-07-22 15:27:00
BK107754,C515542,2025-06-04,2025-06-30,2025-07-01,1,7,1,1,2,2,0,26,CANCELLED,2025-06-10,No visa/flight issue,5000000,0,0,0,0,0,0,0,0,0,VND,2025-06-04 09:18:00,2025-06-10 15:51:00
BK107755,C535289,2025-07-21,2025-08-09,2025-08-10,1,1,1,1,0,2,0,19,CANCELLED,2025-07-29,Weather concern,1720000,0,0,0,0,0,0,0,0,0,VND,2025-07-21 09:11:00,2025-07-29 15:55:00
BK107756,C516488,2025-07-13,2025-08-02,2025-08-03,1,1,5,1,0,2,0,20,CANCELLED,2025-07-25,Payment failed,1650000,0,0,0,0,0,0,0,0,0,VND,2025-07-13 09:08:00,2025-07-25 15:51:00
BK107757,C512297,2025-06-17,2025-06-25,2025-06-27,2,9,2,2,2,6,0,8,CANCELLED,2025-06-20,Guest changed travel plan,18600000,0,0,0,0,0,0,0,0,0,VND,2025-06-17 09:08:00,2025-06-20 15:07:00
BK107758,C589874,2025-05-28,2025-06-26,2025-06-28,2,4,5,5,0,2,0,29,CANCELLED,2025-06-05,Weather concern,4960000,0,0,0,0,0,0,0,0,0,VND,2025-05-28 09:07:00,2025-06-05 15:15:00
BK107759,C544617,2025-06-20,2025-08-13,2025-08-17,4,3,7,5,5,2,0,54,CANCELLED,2025-07-25,Duplicate booking,7880000,0,0,0,0,0,0,0,0,0,VND,2025-06-20 09:45:00,2025-07-25 15:50:00
BK107760,C505222,2025-04-12,2025-06-09,2025-06-11,2,3,2,6,0,3,0,58,CANCELLED,2025-04-25,No visa/flight issue,4500000,0,0,0,0,0,0,0,0,0,VND,2025-04-12 09:54:00,2025-04-25 15:40:00
BK107761,C563108,2025-05-04,2025-06-06,2025-06-09,3,9,7,3,5,6,0,33,CANCELLED,2025-06-05,Payment failed,25380000,2361000,236100,0,0,0,0,0,2124900,2124900,VND,2025-05-04 09:12:00,2025-06-05 15:11:00
BK107762,C561040,2025-04-14,2025-07-03,2025-07-05,2,1,1,5,2,2,0,80,CANCELLED,2025-05-09,Payment failed,3260000,0,0,0,0,0,0,0,0,0,VND,2025-04-14 09:53:00,2025-05-09 15:10:00
BK107763,C576041,2025-06-04,2025-08-21,2025-08-26,5,7,3,7,4,2,0,78,CANCELLED,2025-06-08,Duplicate booking,25300000,0,0,0,0,0,0,0,0,0,VND,2025-06-04 09:10:00,2025-06-08 15:36:00
BK107764,C580467,2025-07-22,2025-08-26,2025-08-29,3,5,3,5,2,2,0,35,CANCELLED,2025-08-10,Guest changed travel plan,10050000,0,0,0,0,0,0,0,0,0,VND,2025-07-22 09:45:00,2025-08-10 15:21:00
BK107765,C577052,2025-08-06,2025-08-26,2025-08-29,3,9,3,6,0,4,1,20,CANCELLED,2025-08-06,Found lower OTA price,27480000,0,0,0,0,0,0,0,0,0,VND,2025-08-06 09:44:00,2025-08-06 15:42:00
BK107766,C520321,2025-04-28,2025-08-18,2025-08-20,2,3,7,9,5,2,0,112,CANCELLED,2025-05-16,Guest changed travel plan,4080000,0,0,0,0,0,0,0,0,0,VND,2025-04-28 09:35:00,2025-05-16 15:13:00
BK107767,C514997,2025-06-19,2025-08-01,2025-08-03,2,9,4,2,0,4,0,43,CANCELLED,2025-07-11,Duplicate booking,19860000,0,0,0,0,0,0,0,0,0,VND,2025-06-19 09:38:00,2025-07-11 15:04:00
BK107768,C512985,2025-06-29,2025-08-29,2025-08-31,2,8,5,9,0,2,0,61,CANCELLED,2025-07-30,Weather concern,14020000,0,0,0,0,0,0,0,0,0,VND,2025-06-29 09:29:00,2025-07-30 15:03:00
BK107769,C587162,2025-07-10,2025-08-28,2025-09-01,4,4,3,6,2,2,0,49,CANCELLED,2025-07-22,No visa/flight issue,10200000,0,0,0,0,0,0,0,0,0,VND,2025-07-10 09:50:00,2025-07-22 15:40:00
BK107770,C521547,2025-07-22,2025-08-10,2025-08-13,3,3,2,2,0,2,1,19,CANCELLED,2025-08-02,No visa/flight issue,8100000,0,0,0,0,0,0,0,0,0,VND,2025-07-22 09:07:00,2025-08-02 15:43:00
BK107771,C502664,2025-05-23,2025-06-28,2025-06-30,2,3,4,6,2,3,0,36,CANCELLED,2025-06-01,Duplicate booking,5100000,0,0,0,0,0,0,0,0,0,VND,2025-05-23 09:24:00,2025-06-01 15:15:00
BK107772,C583513,2025-04-01,2025-06-03,2025-06-06,3,1,3,6,0,2,0,63,CANCELLED,2025-05-12,No visa/flight issue,4320000,0,0,0,0,0,0,0,0,0,VND,2025-04-01 09:09:00,2025-05-12 15:58:00
BK107773,C556123,2025-07-22,2025-08-02,2025-08-03,1,1,5,4,1,1,0,11,CANCELLED,2025-08-01,Duplicate booking,1600000,147000,0,0,0,0,0,0,147000,147000,VND,2025-07-22 09:25:00,2025-08-01 15:38:00
BK107774,C514875,2025-08-12,2025-08-29,2025-09-01,3,9,1,2,3,5,0,17,CANCELLED,2025-08-15,Guest changed travel plan,29310000,0,0,0,0,0,0,0,0,0,VND,2025-08-12 09:15:00,2025-08-15 15:02:00
BK107775,C557130,2025-07-03,2025-08-19,2025-08-21,2,8,1,5,0,2,1,47,CANCELLED,2025-07-20,Duplicate booking,13640000,0,0,0,0,0,0,0,0,0,VND,2025-07-03 09:21:00,2025-07-20 15:12:00
BK107776,C554391,2025-04-04,2025-07-22,2025-07-24,2,7,3,9,0,2,0,109,CANCELLED,2025-05-16,No visa/flight issue,11180000,0,0,0,0,0,0,0,0,0,VND,2025-04-04 09:40:00,2025-05-16 15:51:00
BK107777,C515575,2025-06-04,2025-06-30,2025-07-02,2,8,5,6,0,4,0,26,CANCELLED,2025-06-14,Duplicate booking,13820000,0,0,0,0,0,0,0,0,0,VND,2025-06-04 09:07:00,2025-06-14 15:51:00
BK107778,C519077,2025-06-14,2025-08-03,2025-08-06,3,5,7,9,4,2,0,50,CANCELLED,2025-06-22,Guest changed travel plan,9540000,0,0,0,0,0,0,0,0,0,VND,2025-06-14 09:30:00,2025-06-22 15:45:00
BK107779,C512955,2025-06-10,2025-08-18,2025-08-22,4,6,5,7,4,2,0,69,CANCELLED,2025-06-21,Found lower OTA price,15720000,0,0,0,0,0,0,0,0,0,VND,2025-06-10 09:11:00,2025-06-21 15:04:00
BK107780,C522043,2025-07-29,2025-08-20,2025-08-21,1,8,3,1,0,3,0,22,CANCELLED,2025-08-12,Payment failed,7140000,0,0,0,0,0,0,0,0,0,VND,2025-07-29 09:11:00,2025-08-12 15:59:00
BK107781,C516522,2025-04-29,2025-06-17,2025-06-20,3,6,2,5,0,2,0,49,CANCELLED,2025-06-10,Payment failed,12120000,0,0,0,0,0,0,0,0,0,VND,2025-04-29 09:07:00,2025-06-10 15:51:00
BK107782,C516106,2025-05-14,2025-07-01,2025-07-02,1,5,3,1,2,2,0,48,CANCELLED,2025-06-15,Duplicate booking,3570000,0,0,0,0,0,0,0,0,0,VND,2025-05-14 09:19:00,2025-06-15 15:08:00
BK107783,C515933,2025-07-17,2025-07-20,2025-07-21,1,1,5,4,0,1,0,3,CANCELLED,2025-07-18,Weather concern,1910000,191000,0,0,0,0,0,0,191000,191000,VND,2025-07-17 09:20:00,2025-07-18 15:13:00
BK107784,C544077,2025-05-13,2025-06-18,2025-06-20,2,6,1,5,2,2,0,36,CANCELLED,2025-05-20,Weather concern,8500000,0,0,0,0,0,0,0,0,0,VND,2025-05-13 09:48:00,2025-05-20 15:29:00
BK107785,C588397,2025-05-18,2025-06-07,2025-06-10,3,2,3,2,0,2,0,20,CANCELLED,2025-06-05,No visa/flight issue,6090000,0,0,0,0,0,0,0,0,0,VND,2025-05-18 09:45:00,2025-06-05 15:38:00
BK107786,C573483,2025-03-28,2025-06-11,2025-06-14,3,7,7,2,5,2,0,75,CANCELLED,2025-06-10,Payment failed,12690000,1182000,118200,0,0,0,0,0,1063800,1063800,VND,2025-03-28 09:59:00,2025-06-10 15:56:00
BK107787,C520712,2025-04-11,2025-06-11,2025-06-13,2,6,5,9,0,2,0,61,CANCELLED,2025-04-18,Found lower OTA price,7520000,0,0,0,0,0,0,0,0,0,VND,2025-04-11 09:45:00,2025-04-18 15:15:00
BK107788,C511207,2025-07-26,2025-08-29,2025-08-30,1,9,1,1,0,6,0,34,CANCELLED,2025-07-26,No visa/flight issue,9510000,0,0,0,0,0,0,0,0,0,VND,2025-07-26 09:44:00,2025-07-26 15:21:00
BK107789,C534311,2025-05-10,2025-06-27,2025-06-29,2,7,7,3,5,2,0,48,CANCELLED,2025-05-13,Found lower OTA price,8660000,0,0,0,0,0,0,0,0,0,VND,2025-05-10 09:51:00,2025-05-13 15:50:00
BK107790,C581638,2025-05-13,2025-07-05,2025-07-07,2,8,7,2,0,2,1,53,CANCELLED,2025-06-25,Found lower OTA price,14820000,0,0,0,0,0,0,0,0,0,VND,2025-05-13 09:05:00,2025-06-25 15:43:00
BK107791,C560968,2025-06-13,2025-08-18,2025-08-20,2,8,5,9,0,4,0,66,CANCELLED,2025-06-14,No visa/flight issue,13620000,0,0,0,0,0,0,0,0,0,VND,2025-06-13 09:03:00,2025-06-14 15:33:00
BK107792,C543120,2025-08-16,2025-08-27,2025-08-30,3,2,5,2,4,2,0,11,CANCELLED,2025-08-16,Guest changed travel plan,5220000,0,0,0,0,0,0,0,0,0,VND,2025-08-16 09:40:00,2025-08-16 15:15:00
BK107793,C564598,2025-06-07,2025-06-25,2025-06-29,4,4,2,2,0,2,0,18,CANCELLED,2025-06-11,Weather concern,10360000,0,0,0,0,0,0,0,0,0,VND,2025-06-07 09:47:00,2025-06-11 15:19:00
BK107794,C526751,2025-04-18,2025-06-23,2025-06-26,3,6,3,9,0,2,0,66,CANCELLED,2025-04-23,Payment failed,11610000,0,0,0,0,0,0,0,0,0,VND,2025-04-18 09:51:00,2025-04-23 15:23:00
BK107795,C582137,2025-05-21,2025-06-17,2025-06-19,2,7,2,6,2,2,0,27,CANCELLED,2025-05-29,Weather concern,10460000,0,0,0,0,0,0,0,0,0,VND,2025-05-21 09:06:00,2025-05-29 15:01:00
BK107796,C550365,2025-06-27,2025-07-19,2025-07-22,3,1,3,2,0,2,0,22,CANCELLED,2025-07-12,Weather concern,5700000,0,0,0,0,0,0,0,0,0,VND,2025-06-27 09:44:00,2025-07-12 15:00:00
BK107797,C502908,2025-07-19,2025-08-31,2025-09-01,1,8,1,5,2,3,0,43,CANCELLED,2025-08-16,Duplicate booking,8250000,0,0,0,0,0,0,0,0,0,VND,2025-07-19 09:26:00,2025-08-16 15:41:00
