room_revenue_id,date_key,stay_date,room_type_id,channel_id,segment_id,promotion_id,rooms_sold,listed_room_revenue,gross_room_revenue,commission_amount,promotion_cost,breakfast_cost,housekeeping_cost,utilities_cost,room_amenity_cost,net_room_revenue,direct_variable_cost,room_contribution_profit,created_at
13502,20250824,2025-08-24,4,5,5,0,1,2810000,2810000,0,0,230000,187000,218000,133000,2810000,768000,2042000,2025-08-24 02:30:00
13503,20250824,2025-08-24,4,5,5,1,1,2780000,2560000,0,220000,230000,187000,218000,133000,2560000,988000,1572000,2025-08-24 02:30:00
13504,20250824,2025-08-24,4,5,6,1,1,2960000,2720000,0,240000,230000,187000,218000,133000,2720000,1008000,1712000,2025-08-24 02:30:00
13505,20250824,2025-08-24,4,5,7,1,1,2770000,2550000,0,220000,230000,187000,218000,133000,2550000,988000,1562000,2025-08-24 02:30:00
13506,20250824,2025-08-24,4,5,9,4,1,2670000,2400000,0,270000,230000,187000,218000,133000,2400000,1038000,1362000,2025-08-24 02:30:00
13507,20250824,2025-08-24,4,6,1,0,1,2810000,2810000,0,0,230000,187000,218000,133000,2810000,768000,2042000,2025-08-24 02:30:00
13508,20250824,2025-08-24,4,6,1,1,1,2830000,2600000,0,230000,230000,187000,218000,133000,2600000,998000,1602000,2025-08-24 02:30:00
13509,20250824,2025-08-24,4,6,2,0,2,5490000,5490000,0,0,460000,374000,436000,266000,5490000,1536000,3954000,2025-08-24 02:30:00
13510,20250824,2025-08-24,4,6,3,1,1,2800000,2580000,0,220000,230000,187000,218000,133000,2580000,988000,1592000,2025-08-24 02:30:00
13511,20250824,2025-08-24,4,7,3,0,2,4970000,4970000,497000,0,0,374000,436000,266000,4473000,1076000,3397000,2025-08-24 02:30:00
13512,20250824,2025-08-24,4,7,9,5,1,2580000,2400000,240000,180000,0,187000,218000,133000,2160000,718000,1442000,2025-08-24 02:30:00
13513,20250824,2025-08-24,5,1,7,0,1,3720000,3720000,669600,0,230000,215500,257000,133000,3050400,835500,2214900,2025-08-24 02:30:00
13514,20250824,2025-08-24,5,1,7,2,1,3590000,3150000,567000,308000,230000,215500,257000,133000,2583000,1143500,1439500,2025-08-24 02:30:00
13515,20250824,2025-08-24,5,2,1,2,1,3670000,3230000,646000,308000,230000,215500,257000,133000,2584000,1143500,1440500,2025-08-24 02:30:00
13516,20250824,2025-08-24,5,2,4,0,2,7200000,7200000,1440000,0,230000,431000,514000,210000,5760000,1385000,4375000,2025-08-24 02:30:00
13517,20250824,2025-08-24,5,2,7,0,1,3730000,3730000,746000,0,230000,215500,257000,133000,2984000,835500,2148500,2025-08-24 02:30:00
13518,20250824,2025-08-24,5,3,1,2,1,3630000,3190000,478500,308000,230000,215500,257000,133000,2711500,1143500,1568000,2025-08-24 02:30:00
13519,20250824,2025-08-24,5,3,2,3,2,7080000,6730000,1009500,350000,460000,431000,514000,266000,5720500,2021000,3699500,2025-08-24 02:30:00
13520,20250824,2025-08-24,5,4,1,2,1,3670000,3230000,549100,308000,230000,215500,257000,133000,2680900,1143500,1537400,2025-08-24 02:30:00
13521,20250824,2025-08-24,5,5,2,0,2,6950000,6950000,0,0,460000,431000,514000,266000,6950000,1671000,5279000,2025-08-24 02:30:00
13522,20250824,2025-08-24,5,5,5,0,1,3580000,3580000,0,0,230000,215500,257000,133000,3580000,835500,2744500,2025-08-24 02:30:00
13523,20250824,2025-08-24,5,7,5,5,1,3140000,2920000,292000,220000,230000,215500,257000,133000,2628000,1055500,1572500,2025-08-24 02:30:00
13524,20250824,2025-08-24,5,7,9,5,1,3020000,2810000,281000,210000,230000,215500,257000,133000,2529000,1045500,1483500,2025-08-24 02:30:00
13525,20250824,2025-08-24,6,1,2,0,1,4580000,4580000,824400,0,230000,225000,270000,133000,3755600,858000,2897600,2025-08-24 02:30:00
13526,20250824,2025-08-24,6,2,2,0,1,4600000,4600000,920000,0,230000,225000,270000,133000,3680000,858000,2822000,2025-08-24 02:30:00
13527,20250824,2025-08-24,6,2,5,2,1,4410000,3880000,776000,371000,230000,225000,270000,133000,3104000,1229000,1875000,2025-08-24 02:30:00
13528,20250824,2025-08-24,6,2,5,4,1,4600000,4140000,828000,460000,230000,225000,270000,133000,3312000,1318000,1994000,2025-08-24 02:30:00
13529,20250824,2025-08-24,6,2,7,0,1,4580000,4580000,916000,0,230000,225000,270000,133000,3664000,858000,2806000,2025-08-24 02:30:00
13530,20250824,2025-08-24,6,3,5,0,1,4440000,4440000,666000,0,230000,225000,270000,133000,3774000,858000,2916000,2025-08-24 02:30:00
13531,20250824,2025-08-24,6,3,5,2,1,4800000,4230000,634500,399000,230000,225000,270000,133000,3595500,1257000,2338500,2025-08-24 02:30:00
13532,20250824,2025-08-24,7,1,5,0,1,5830000,5830000,1049400,0,230000,260000,270000,108000,4780600,868000,3912600,2025-08-24 02:30:00
13533,20250824,2025-08-24,7,1,5,4,1,5820000,5240000,943200,580000,230000,260000,270000,108000,4296800,1448000,2848800,2025-08-24 02:30:00
13534,20250824,2025-08-24,7,3,2,2,1,5720000,5030000,754500,483000,230000,260000,270000,108000,4275500,1351000,2924500,2025-08-24 02:30:00
13535,20250824,2025-08-24,8,4,7,4,1,7590000,6830000,1161100,760000,420000,307500,335000,189000,5668900,2011500,3657400,2025-08-24 02:30:00
13536,20250824,2025-08-24,8,4,9,2,1,7530000,6630000,1127100,630000,420000,307500,335000,189000,5502900,1881500,3621400,2025-08-24 02:30:00
13537,20250824,2025-08-24,9,2,6,2,1,11490000,10110000,2022000,966000,690000,326500,361000,245000,8088000,2588500,5499500,2025-08-24 02:30:00
13538,20250825,2025-08-25,1,1,2,0,1,1470000,1470000,264600,0,230000,183200,157800,108000,1205400,679000,526400,2025-08-25 02:30:00
13539,20250825,2025-08-25,1,1,2,2,1,1480000,1310000,235800,119000,230000,183200,157800,108000,1074200,798000,276200,2025-08-25 02:30:00
13540,20250825,2025-08-25,1,1,3,4,1,1520000,1370000,246600,150000,230000,183200,157800,108000,1123400,829000,294400,2025-08-25 02:30:00
13541,20250825,2025-08-25,1,1,5,0,2,2920000,2920000,525600,0,460000,366400,315600,216000,2394400,1358000,1036400,2025-08-25 02:30:00
13542,20250825,2025-08-25,1,1,6,0,1,1490000,1490000,268200,0,230000,183200,157800,108000,1221800,679000,542800,2025-08-25 02:30:00
13543,20250825,2025-08-25,1,1,7,2,1,1570000,1380000,248400,133000,230000,183200,157800,108000,1131600,812000,319600,2025-08-25 02:30:00
13544,20250825,2025-08-25,1,1,8,0,1,1460000,1460000,262800,0,115000,183200,157800,80000,1197200,536000,661200,2025-08-25 02:30:00
13545,20250825,2025-08-25,1,2,1,2,1,1490000,1310000,262000,126000,230000,183200,157800,108000,1048000,805000,243000,2025-08-25 02:30:00
13546,20250825,2025-08-25,1,2,2,2,1,1560000,1380000,276000,126000,230000,183200,157800,108000,1104000,805000,299000,2025-08-25 02:30:00
13547,20250825,2025-08-25,1,2,2,3,1,1470000,1390000,278000,80000,230000,183200,157800,108000,1112000,759000,353000,2025-08-25 02:30:00
13548,20250825,2025-08-25,1,2,5,2,1,1540000,1350000,270000,133000,230000,183200,157800,108000,1080000,812000,268000,2025-08-25 02:30:00
13549,20250825,2025-08-25,1,2,5,4,1,1470000,1330000,266000,140000,230000,183200,157800,108000,1064000,819000,245000,2025-08-25 02:30:00
13550,20250825,2025-08-25,1,2,6,2,1,1490000,1310000,262000,126000,230000,183200,157800,108000,1048000,805000,243000,2025-08-25 02:30:00
13551,20250825,2025-08-25,1,2,7,0,1,1420000,1420000,284000,0,230000,183200,157800,108000,1136000,679000,457000,2025-08-25 02:30:00
13552,20250825,2025-08-25,1,2,7,2,1,1470000,1290000,258000,126000,230000,183200,157800,108000,1032000,805000,227000,2025-08-25 02:30:00
13553,20250825,2025-08-25,1,2,7,4,1,1500000,1350000,270000,150000,230000,183200,157800,108000,1080000,829000,251000,2025-08-25 02:30:00
13554,20250825,2025-08-25,1,2,9,2,2,3000000,2650000,530000,245000,460000,366400,315600,216000,2120000,1603000,517000,2025-08-25 02:30:00
13555,20250825,2025-08-25,1,3,1,0,1,1510000,1510000,226500,0,230000,183200,157800,108000,1283500,679000,604500,2025-08-25 02:30:00
13556,20250825,2025-08-25,1,3,2,2,1,1540000,1350000,202500,133000,230000,183200,157800,108000,1147500,812000,335500,2025-08-25 02:30:00
13557,20250825,2025-08-25,1,3,2,4,1,1500000,1350000,202500,150000,230000,183200,157800,108000,1147500,829000,318500,2025-08-25 02:30:00
13558,20250825,2025-08-25,1,3,7,4,1,1420000,1280000,192000,140000,230000,183200,157800,108000,1088000,819000,269000,2025-08-25 02:30:00
13559,20250825,2025-08-25,1,3,8,0,1,1470000,1470000,220500,0,115000,183200,157800,80000,1249500,536000,713500,2025-08-25 02:30:00
13560,20250825,2025-08-25,1,3,9,0,1,1420000,1420000,213000,0,230000,183200,157800,108000,1207000,679000,528000,2025-08-25 02:30:00
13561,20250825,2025-08-25,1,4,5,2,1,1400000,1240000,210800,112000,230000,183200,157800,108000,1029200,791000,238200,2025-08-25 02:30:00
13562,20250825,2025-08-25,1,4,7,0,1,1490000,1490000,253300,0,230000,183200,157800,108000,1236700,679000,557700,2025-08-25 02:30:00
13563,20250825,2025-08-25,1,4,8,4,1,1450000,1310000,222700,140000,115000,183200,157800,80000,1087300,676000,411300,2025-08-25 02:30:00
13564,20250825,2025-08-25,1,4,9,2,1,1480000,1300000,221000,126000,230000,183200,157800,108000,1079000,805000,274000,2025-08-25 02:30:00
13565,20250825,2025-08-25,1,5,2,0,2,2960000,2960000,0,0,460000,366400,315600,216000,2960000,1358000,1602000,2025-08-25 02:30:00
13566,20250825,2025-08-25,1,5,2,4,1,1470000,1320000,0,150000,230000,183200,157800,108000,1320000,829000,491000,2025-08-25 02:30:00
13567,20250825,2025-08-25,1,5,4,1,1,1440000,1330000,0,110000,115000,183200,157800,80000,1330000,646000,684000,2025-08-25 02:30:00
13568,20250825,2025-08-25,1,5,5,1,1,1430000,1310000,0,120000,230000,183200,157800,108000,1310000,799000,511000,2025-08-25 02:30:00
13569,20250825,2025-08-25,1,5,6,0,1,1440000,1440000,0,0,230000,183200,157800,108000,1440000,679000,761000,2025-08-25 02:30:00
13570,20250825,2025-08-25,1,5,6,1,1,1500000,1380000,0,120000,230000,183200,157800,108000,1380000,799000,581000,2025-08-25 02:30:00
13571,20250825,2025-08-25,1,5,7,1,1,1430000,1310000,0,120000,230000,183200,157800,108000,1310000,799000,511000,2025-08-25 02:30:00
13572,20250825,2025-08-25,1,5,9,0,1,1360000,1360000,0,0,230000,183200,157800,108000,1360000,679000,681000,2025-08-25 02:30:00
13573,20250825,2025-08-25,1,5,9,1,1,1440000,1320000,0,120000,230000,183200,157800,108000,1320000,799000,521000,2025-08-25 02:30:00
13574,20250825,2025-08-25,1,6,7,0,1,1420000,1420000,0,0,230000,183200,157800,108000,1420000,679000,741000,2025-08-25 02:30:00
13575,20250825,2025-08-25,1,7,1,0,1,1250000,1250000,125000,0,0,183200,157800,108000,1125000,449000,676000,2025-08-25 02:30:00
13576,20250825,2025-08-25,1,7,2,5,1,1290000,1200000,120000,90000,0,183200,157800,108000,1080000,539000,541000,2025-08-25 02:30:00
13577,20250825,2025-08-25,1,7,4,5,1,1290000,1200000,120000,90000,0,183200,157800,80000,1080000,511000,569000,2025-08-25 02:30:00
13578,20250825,2025-08-25,1,7,6,5,2,2480000,2310000,231000,170000,0,366400,315600,216000,2079000,1068000,1011000,2025-08-25 02:30:00
13579,20250825,2025-08-25,1,7,9,5,1,1260000,1180000,118000,80000,0,183200,157800,108000,1062000,529000,533000,2025-08-25 02:30:00
13580,20250825,2025-08-25,2,1,2,0,1,1900000,1900000,342000,0,230000,187000,163000,108000,1558000,688000,870000,2025-08-25 02:30:00
13581,20250825,2025-08-25,2,1,2,2,2,3660000,3220000,579600,308000,460000,374000,326000,216000,2640400,1684000,956400,2025-08-25 02:30:00
13582,20250825,2025-08-25,2,1,3,2,1,1820000,1610000,289800,147000,230000,187000,163000,108000,1320200,835000,485200,2025-08-25 02:30:00
13583,20250825,2025-08-25,2,1,5,2,2,3560000,3130000,563400,301000,460000,374000,326000,216000,2566600,1677000,889600,2025-08-25 02:30:00
13584,20250825,2025-08-25,2,1,6,0,1,1730000,1730000,311400,0,230000,187000,163000,108000,1418600,688000,730600,2025-08-25 02:30:00
13585,20250825,2025-08-25,2,1,7,0,1,1910000,1910000,343800,0,230000,187000,163000,108000,1566200,688000,878200,2025-08-25 02:30:00
13586,20250825,2025-08-25,2,1,7,2,1,1820000,1600000,288000,154000,230000,187000,163000,108000,1312000,842000,470000,2025-08-25 02:30:00
13587,20250825,2025-08-25,2,2,2,2,2,3780000,3330000,666000,315000,460000,374000,326000,216000,2664000,1691000,973000,2025-08-25 02:30:00
13588,20250825,2025-08-25,2,2,2,4,1,1910000,1720000,344000,190000,230000,187000,163000,108000,1376000,878000,498000,2025-08-25 02:30:00
13589,20250825,2025-08-25,2,2,5,2,1,1800000,1580000,316000,154000,230000,187000,163000,108000,1264000,842000,422000,2025-08-25 02:30:00
13590,20250825,2025-08-25,2,2,5,4,1,1850000,1660000,332000,190000,230000,187000,163000,108000,1328000,878000,450000,2025-08-25 02:30:00
13591,20250825,2025-08-25,2,2,6,0,1,1830000,1830000,366000,0,230000,187000,163000,108000,1464000,688000,776000,2025-08-25 02:30:00
13592,20250825,2025-08-25,2,2,6,2,2,3610000,3170000,634000,308000,460000,374000,326000,216000,2536000,1684000,852000,2025-08-25 02:30:00
13593,20250825,2025-08-25,2,2,7,2,2,3660000,3230000,646000,301000,460000,374000,326000,216000,2584000,1677000,907000,2025-08-25 02:30:00
13594,20250825,2025-08-25,2,2,7,4,1,1870000,1690000,338000,180000,230000,187000,163000,108000,1352000,868000,484000,2025-08-25 02:30:00
13595,20250825,2025-08-25,2,3,2,2,1,1840000,1620000,243000,154000,230000,187000,163000,108000,1377000,842000,535000,2025-08-25 02:30:00
13596,20250825,2025-08-25,2,3,5,2,1,1870000,1650000,247500,154000,230000,187000,163000,108000,1402500,842000,560500,2025-08-25 02:30:00
13597,20250825,2025-08-25,2,3,7,2,1,1850000,1630000,244500,154000,230000,187000,163000,108000,1385500,842000,543500,2025-08-25 02:30:00
13598,20250825,2025-08-25,2,3,7,4,1,1880000,1690000,253500,190000,230000,187000,163000,108000,1436500,878000,558500,2025-08-25 02:30:00
13599,20250825,2025-08-25,2,3,8,2,1,1850000,1630000,244500,154000,115000,187000,163000,80000,1385500,699000,686500,2025-08-25 02:30:00
13600,20250825,2025-08-25,2,4,2,0,1,1860000,1860000,316200,0,230000,187000,163000,108000,1543800,688000,855800,2025-08-25 02:30:00
13601,20250825,2025-08-25,2,4,4,2,1,1910000,1680000,285600,161000,115000,187000,163000,80000,1394400,706000,688400,2025-08-25 02:30:00
13602,20250825,2025-08-25,2,5,1,0,1,1740000,1740000,0,0,230000,187000,163000,108000,1740000,688000,1052000,2025-08-25 02:30:00
13603,20250825,2025-08-25,2,5,2,3,1,1830000,1740000,0,90000,230000,187000,163000,108000,1740000,778000,962000,2025-08-25 02:30:00
13604,20250825,2025-08-25,2,5,2,4,2,3520000,3160000,0,360000,460000,374000,326000,216000,3160000,1736000,1424000,2025-08-25 02:30:00
13605,20250825,2025-08-25,2,5,5,1,3,5180000,4780000,0,400000,690000,561000,489000,324000,4780000,2464000,2316000,2025-08-25 02:30:00
13606,20250825,2025-08-25,2,5,6,1,1,1780000,1640000,0,140000,230000,187000,163000,108000,1640000,828000,812000,2025-08-25 02:30:00
13607,20250825,2025-08-25,2,5,9,1,1,1670000,1540000,0,130000,230000,187000,163000,108000,1540000,818000,722000,2025-08-25 02:30:00
13608,20250825,2025-08-25,2,6,4,0,1,1750000,1750000,0,0,115000,187000,163000,80000,1750000,545000,1205000,2025-08-25 02:30:00
13609,20250825,2025-08-25,2,6,7,1,1,1840000,1690000,0,150000,230000,187000,163000,108000,1690000,838000,852000,2025-08-25 02:30:00
13610,20250825,2025-08-25,2,6,9,1,1,1750000,1610000,0,140000,230000,187000,163000,108000,1610000,828000,782000,2025-08-25 02:30:00
13611,20250825,2025-08-25,2,7,3,5,1,1550000,1440000,144000,110000,0,187000,163000,108000,1296000,568000,728000,2025-08-25 02:30:00
13612,20250825,2025-08-25,2,7,7,0,1,1600000,1600000,160000,0,0,187000,163000,108000,1440000,458000,982000,2025-08-25 02:30:00
13613,20250825,2025-08-25,2,7,9,5,1,1550000,1440000,144000,110000,0,187000,163000,108000,1296000,568000,728000,2025-08-25 02:30:00
13614,20250825,2025-08-25,3,1,1,2,2,4810000,4240000,763200,399000,460000,381600,336400,216000,3476800,1793000,1683800,2025-08-25 02:30:00
13615,20250825,2025-08-25,3,1,6,0,1,2440000,2440000,439200,0,345000,190800,168200,136000,2000800,840000,1160800,2025-08-25 02:30:00
13616,20250825,2025-08-25,3,1,6,2,3,7140000,6280000,1130400,602000,1035000,572400,504600,408000,5149600,3122000,2027600,2025-08-25 02:30:00
13617,20250825,2025-08-25,3,1,6,4,1,2390000,2150000,387000,240000,345000,190800,168200,136000,1763000,1080000,683000,2025-08-25 02:30:00
13618,20250825,2025-08-25,3,1,7,4,1,2250000,2020000,363600,230000,230000,190800,168200,108000,1656400,927000,729400,2025-08-25 02:30:00
13619,20250825,2025-08-25,3,1,9,4,1,2250000,2030000,365400,220000,230000,190800,168200,108000,1664600,917000,747600,2025-08-25 02:30:00
13620,20250825,2025-08-25,3,2,2,2,1,2390000,2100000,420000,203000,305000,190800,168200,136000,1680000,1003000,677000,2025-08-25 02:30:00
13621,20250825,2025-08-25,3,2,2,3,1,2360000,2240000,448000,120000,305000,190800,168200,136000,1792000,920000,872000,2025-08-25 02:30:00
13622,20250825,2025-08-25,3,2,2,4,1,2310000,2070000,414000,240000,305000,190800,168200,136000,1656000,1040000,616000,2025-08-25 02:30:00
13623,20250825,2025-08-25,3,2,5,2,1,2450000,2160000,432000,203000,230000,190800,168200,108000,1728000,900000,828000,2025-08-25 02:30:00
13624,20250825,2025-08-25,3,2,7,2,2,4650000,4080000,816000,399000,460000,381600,336400,216000,3264000,1793000,1471000,2025-08-25 02:30:00
13625,20250825,2025-08-25,3,2,7,4,1,2330000,2090000,418000,240000,230000,190800,168200,108000,1672000,937000,735000,2025-08-25 02:30:00
13626,20250825,2025-08-25,3,3,2,0,1,2410000,2410000,361500,0,305000,190800,168200,136000,2048500,800000,1248500,2025-08-25 02:30:00
13627,20250825,2025-08-25,3,3,6,2,1,2310000,2030000,304500,196000,345000,190800,168200,136000,1725500,1036000,689500,2025-08-25 02:30:00
13628,20250825,2025-08-25,3,5,2,1,1,2340000,2150000,0,190000,305000,190800,168200,136000,2150000,990000,1160000,2025-08-25 02:30:00
13629,20250825,2025-08-25,3,5,2,3,1,2350000,2240000,0,110000,305000,190800,168200,136000,2240000,910000,1330000,2025-08-25 02:30:00
13630,20250825,2025-08-25,3,6,2,0,1,2220000,2220000,0,0,305000,190800,168200,136000,2220000,800000,1420000,2025-08-25 02:30:00
13631,20250825,2025-08-25,3,7,9,0,1,2030000,2030000,203000,0,0,190800,168200,108000,1827000,467000,1360000,2025-08-25 02:30:00
13632,20250825,2025-08-25,4,1,2,0,1,2590000,2590000,466200,0,230000,187000,163000,133000,2123800,713000,1410800,2025-08-25 02:30:00
13633,20250825,2025-08-25,4,1,3,4,1,2550000,2290000,412200,260000,230000,187000,163000,133000,1877800,973000,904800,2025-08-25 02:30:00
13634,20250825,2025-08-25,4,1,6,2,1,2580000,2270000,408600,217000,230000,187000,163000,133000,1861400,930000,931400,2025-08-25 02:30:00
13635,20250825,2025-08-25,4,1,7,2,3,7480000,6580000,1184400,630000,690000,561000,489000,399000,5395600,2769000,2626600,2025-08-25 02:30:00
13636,20250825,2025-08-25,4,2,1,2,1,2690000,2370000,474000,224000,230000,187000,163000,133000,1896000,937000,959000,2025-08-25 02:30:00
13637,20250825,2025-08-25,4,2,2,4,1,2420000,2180000,436000,240000,230000,187000,163000,133000,1744000,953000,791000,2025-08-25 02:30:00
13638,20250825,2025-08-25,4,2,6,0,2,5200000,5200000,1040000,0,460000,374000,326000,266000,4160000,1426000,2734000,2025-08-25 02:30:00
13639,20250825,2025-08-25,4,2,6,2,1,2470000,2180000,436000,203000,230000,187000,163000,133000,1744000,916000,828000,2025-08-25 02:30:00
13640,20250825,2025-08-25,4,2,7,0,2,5190000,5190000,1038000,0,460000,374000,326000,266000,4152000,1426000,2726000,2025-08-25 02:30:00
13641,20250825,2025-08-25,4,2,9,4,1,2540000,2280000,456000,260000,230000,187000,163000,133000,1824000,973000,851000,2025-08-25 02:30:00
13642,20250825,2025-08-25,4,3,1,0,1,2590000,2590000,388500,0,230000,187000,163000,133000,2201500,713000,1488500,2025-08-25 02:30:00
13643,20250825,2025-08-25,4,3,2,0,1,2570000,2570000,385500,0,230000,187000,163000,133000,2184500,713000,1471500,2025-08-25 02:30:00
13644,20250825,2025-08-25,4,4,5,0,2,5240000,5240000,890800,0,460000,374000,326000,266000,4349200,1426000,2923200,2025-08-25 02:30:00
13645,20250825,2025-08-25,4,4,8,0,1,2650000,2650000,450500,0,115000,187000,163000,105000,2199500,570000,1629500,2025-08-25 02:30:00
13646,20250825,2025-08-25,4,5,2,0,1,2440000,2440000,0,0,230000,187000,163000,133000,2440000,713000,1727000,2025-08-25 02:30:00
13647,20250825,2025-08-25,4,5,2,1,2,5080000,4680000,0,400000,460000,374000,326000,266000,4680000,1826000,2854000,2025-08-25 02:30:00
13648,20250825,2025-08-25,4,5,5,1,1,2510000,2310000,0,200000,230000,187000,163000,133000,2310000,913000,1397000,2025-08-25 02:30:00
13649,20250825,2025-08-25,4,5,7,4,1,2440000,2200000,0,240000,230000,187000,163000,133000,2200000,953000,1247000,2025-08-25 02:30:00
13650,20250825,2025-08-25,4,5,9,4,1,2480000,2240000,0,240000,230000,187000,163000,133000,2240000,953000,1287000,2025-08-25 02:30:00
